Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,mean_return,volatility
1993-04-19,1993,4.0,19.0,Monday,16,1993-16,44.94,45.06,44.72,44.75,157000,25.1,-0.397,25.082142857142856,25.019,-0.5286000000000001,0.4579309991690888
1993-04-20,1993,4.0,20.0,Tuesday,16,1993-16,44.69,44.75,44.25,44.53,279500,24.97,-0.518,25.05428571428572,25.0164,-0.5286000000000001,0.4579309991690888
1993-04-21,1993,4.0,21.0,Wednesday,16,1993-16,44.62,44.62,44.38,44.5,67900,24.96,-0.04,25.027142857142856,25.0136,-0.5286000000000001,0.4579309991690888
1993-04-22,1993,4.0,22.0,Thursday,16,1993-16,44.31,44.69,43.94,43.94,97700,24.64,-1.282,24.982857142857146,25.007800000000003,-0.5286000000000001,0.4579309991690888
1993-04-23,1993,4.0,23.0,Friday,16,1993-16,43.84,43.97,43.69,43.75,106000,24.54,-0.406,24.969285714285714,24.9994,-0.5286000000000001,0.4579309991690888
1993-04-26,1993,4.0,26.0,Monday,17,1993-17,43.78,43.94,43.28,43.41,62600,24.34,-0.815,24.93285714285714,24.9846,0.12400000000000003,0.7232478828175025
1993-04-27,1993,4.0,27.0,Tuesday,17,1993-17,43.34,43.88,43.34,43.88,156800,24.61,1.109,24.920714285714286,24.979,0.12400000000000003,0.7232478828175025
1993-04-28,1993,4.0,28.0,Wednesday,17,1993-17,43.81,43.91,43.72,43.78,85900,24.55,-0.244,24.89785714285714,24.9848,0.12400000000000003,0.7232478828175025
1993-04-29,1993,4.0,29.0,Thursday,17,1993-17,43.88,43.97,43.62,43.97,85000,24.66,0.448,24.885714285714283,24.993,0.12400000000000003,0.7232478828175025
1993-04-30,1993,4.0,30.0,Friday,17,1993-17,44.12,44.28,44.03,44.03,88500,24.69,0.122,24.85,25.0022,0.12400000000000003,0.7232478828175025
1993-05-03,1993,5.0,3.0,Monday,18,1993-18,44.09,44.31,43.91,44.31,80500,24.85,0.648,24.822142857142858,25.0128,0.146,0.4163321990910624
1993-05-04,1993,5.0,4.0,Tuesday,18,1993-18,44.41,44.62,44.34,44.47,149100,24.94,0.362,24.803571428571427,25.0236,0.146,0.4163321990910624
1993-05-05,1993,5.0,5.0,Wednesday,18,1993-18,44.47,44.75,44.47,44.59,109000,25.01,0.281,24.79,25.036,0.146,0.4163321990910624
1993-05-06,1993,5.0,6.0,Thursday,18,1993-18,44.53,44.56,44.41,44.44,54700,24.92,-0.36,24.770000000000003,25.0404,0.146,0.4163321990910624
1993-05-07,1993,5.0,7.0,Friday,18,1993-18,44.47,44.47,44.28,44.34,68000,24.87,-0.201,24.75357142857143,25.042800000000003,0.146,0.4163321990910624
1993-05-10,1993,5.0,10.0,Monday,19,1993-19,44.41,44.69,44.41,44.44,113900,24.92,0.201,24.75,25.0454,-0.1518,0.6298703834917149
1993-05-11,1993,5.0,11.0,Tuesday,19,1993-19,44.44,44.62,44.31,44.62,42600,25.03,0.441,24.755,25.0516,-0.1518,0.6298703834917149
1993-05-12,1993,5.0,12.0,Wednesday,19,1993-19,44.44,44.59,44.44,44.56,31000,24.99,-0.16,24.78,25.0498,-0.1518,0.6298703834917149
1993-05-13,1993,5.0,13.0,Thursday,19,1993-19,44.38,44.38,44.0,44.03,129100,24.69,-1.2,24.790714285714284,25.0398,-0.1518,0.6298703834917149
1993-05-14,1993,5.0,14.0,Friday,19,1993-19,44.03,44.16,43.97,44.0,63500,24.68,-0.041,24.815,25.032400000000003,-0.1518,0.6298703834917149
1993-05-17,1993,5.0,17.0,Monday,20,1993-20,44.12,44.16,43.94,44.16,34000,24.76,0.324,24.825714285714287,25.028,0.34279999999999994,1.0802697348347774
1993-05-18,1993,5.0,18.0,Tuesday,20,1993-20,44.19,44.22,43.97,44.12,105200,24.75,-0.04,24.84,25.012200000000004,0.34279999999999994,1.0802697348347774
1993-05-19,1993,5.0,19.0,Wednesday,20,1993-20,44.12,45.03,43.84,45.03,50200,25.26,2.061,24.882857142857144,25.0084,0.34279999999999994,1.0802697348347774
1993-05-20,1993,5.0,20.0,Thursday,20,1993-20,45.03,45.16,44.94,45.16,98200,25.33,0.277,24.928571428571427,25.005,0.34279999999999994,1.0802697348347774
1993-05-21,1993,5.0,21.0,Friday,20,1993-20,45.19,45.25,44.72,44.75,221400,25.1,-0.908,24.946428571428573,24.9984,0.34279999999999994,1.0802697348347774
1993-05-24,1993,5.0,24.0,Monday,21,1993-21,44.84,45.09,44.84,44.94,30500,25.2,0.398,24.965,24.998999999999995,0.20800000000000005,0.6800738930439839
1993-05-25,1993,5.0,25.0,Tuesday,21,1993-21,45.12,45.12,45.03,45.03,191800,25.26,0.238,24.982857142857146,24.9984,0.20800000000000005,0.6800738930439839
1993-05-26,1993,5.0,26.0,Wednesday,21,1993-21,45.16,45.62,45.12,45.59,102400,25.57,1.227,25.02928571428572,25.004,0.20800000000000005,0.6800738930439839
1993-05-27,1993,5.0,27.0,Thursday,21,1993-21,45.66,45.66,45.38,45.44,53800,25.48,-0.352,25.072857142857146,25.010800000000003,0.20800000000000005,0.6800738930439839
1993-05-28,1993,5.0,28.0,Friday,21,1993-21,45.41,45.41,45.0,45.22,79100,25.36,-0.471,25.104285714285712,25.0122,0.20800000000000005,0.6800738930439839
1993-06-01,1993,6.0,1.0,Tuesday,22,1993-22,45.38,45.81,45.31,45.66,28300,25.61,0.986,25.145714285714288,25.0192,0.040999999999999995,0.6356907004720667
1993-06-02,1993,6.0,2.0,Wednesday,22,1993-22,45.53,45.75,45.34,45.59,20300,25.57,-0.156,25.187142857142856,25.0282,0.040999999999999995,0.6356907004720667
1993-06-03,1993,6.0,3.0,Thursday,22,1993-22,45.5,45.5,45.34,45.44,21600,25.48,-0.352,25.243571428571432,25.0344,0.040999999999999995,0.6356907004720667
1993-06-04,1993,6.0,4.0,Friday,22,1993-22,45.31,45.31,45.09,45.28,32000,25.4,-0.314,25.295,25.039,0.040999999999999995,0.6356907004720667
1993-06-07,1993,6.0,7.0,Monday,23,1993-23,45.38,45.38,45.12,45.12,121400,25.31,-0.354,25.33428571428572,25.0386,-0.0856,0.5494750221802626
1993-06-08,1993,6.0,8.0,Tuesday,23,1993-23,45.0,45.0,44.72,44.72,104500,25.08,-0.909,25.357857142857146,25.0364,-0.0856,0.5494750221802626
1993-06-09,1993,6.0,9.0,Wednesday,23,1993-23,44.88,45.06,44.81,44.88,43300,25.17,0.359,25.35142857142857,25.034,-0.0856,0.5494750221802626
1993-06-10,1993,6.0,10.0,Thursday,23,1993-23,44.84,44.94,44.75,44.91,17900,25.19,0.079,25.34142857142857,25.0306,-0.0856,0.5494750221802626
1993-06-11,1993,6.0,11.0,Friday,23,1993-23,45.06,45.16,44.91,45.09,647400,25.29,0.397,25.355,25.0296,-0.0856,0.5494750221802626
1993-06-14,1993,6.0,14.0,Monday,24,1993-24,45.16,45.19,45.03,45.03,64200,25.26,-0.119,25.35928571428571,25.0296,-0.1262,0.4570412454035193
1993-06-15,1993,6.0,15.0,Tuesday,24,1993-24,45.09,45.12,44.94,44.94,142400,25.2,-0.238,25.355,25.039,-0.1262,0.4570412454035193
1993-06-16,1993,6.0,16.0,Wednesday,24,1993-24,44.94,45.03,44.81,45.03,330900,25.26,0.238,25.33285714285714,25.0472,-0.1262,0.4570412454035193
1993-06-17,1993,6.0,17.0,Thursday,24,1993-24,45.12,45.19,45.03,45.19,37400,25.34,0.317,25.322857142857146,25.0584,-0.1262,0.4570412454035193
1993-06-18,1993,6.0,18.0,Friday,24,1993-24,44.84,44.84,44.5,44.5,58500,25.13,-0.829,25.30642857142857,25.0636,-0.1262,0.4570412454035193
1993-06-21,1993,6.0,21.0,Monday,25,1993-25,44.62,44.62,44.53,44.59,29300,25.19,0.239,25.27642857142857,25.0708,0.1296,0.7886937301639971
1993-06-22,1993,6.0,22.0,Tuesday,25,1993-25,44.66,44.66,44.56,44.62,137500,25.2,0.04,25.25,25.071,0.1296,0.7886937301639971
1993-06-23,1993,6.0,23.0,Wednesday,25,1993-25,44.62,44.62,44.22,44.22,227600,24.98,-0.873,25.214285714285715,25.065800000000003,0.1296,0.7886937301639971
1993-06-24,1993,6.0,24.0,Thursday,25,1993-25,44.34,44.81,44.34,44.81,243700,25.31,1.321,25.207857142857144,25.068,0.1296,0.7886937301639971
1993-06-25,1993,6.0,25.0,Friday,25,1993-25,44.78,44.91,44.75,44.78,44800,25.29,-0.079,25.20642857142857,25.0698,0.1296,0.7886937301639971
1993-06-28,1993,6.0,28.0,Monday,26,1993-26,45.0,45.28,44.94,45.28,439900,25.58,1.147,25.24214285714286,25.0774,-0.03760000000000001,0.6976627408712609
1993-06-29,1993,6.0,29.0,Tuesday,26,1993-26,45.22,45.22,45.0,45.06,207500,25.45,-0.508,25.26214285714286,25.0844,-0.03760000000000001,0.6976627408712609
1993-06-30,1993,6.0,30.0,Wednesday,26,1993-26,45.12,45.22,45.0,45.06,437600,25.45,0.0,25.28071428571429,25.094,-0.03760000000000001,0.6976627408712609
1993-07-01,1993,7.0,1.0,Thursday,26,1993-26,45.12,45.12,44.88,44.94,605700,25.38,-0.275,25.287142857142857,25.102400000000003,-0.03760000000000001,0.6976627408712609
1993-07-02,1993,7.0,2.0,Friday,26,1993-26,44.78,44.81,44.53,44.69,285400,25.24,-0.552,25.285714285714285,25.1144,-0.03760000000000001,0.6976627408712609
1993-07-06,1993,7.0,6.0,Tuesday,27,1993-27,44.62,44.75,44.16,44.22,246400,24.98,-1.03,25.270000000000003,25.1232,0.16100000000000003,0.8872647105946831
1993-07-07,1993,7.0,7.0,Wednesday,27,1993-27,44.19,44.41,44.19,44.34,343700,25.05,0.28,25.255,25.137400000000003,0.16100000000000003,0.8872647105946831
1993-07-08,1993,7.0,8.0,Thursday,27,1993-27,44.38,44.94,44.31,44.84,248200,25.33,1.118,25.254285714285714,25.1518,0.16100000000000003,0.8872647105946831
1993-07-09,1993,7.0,9.0,Friday,27,1993-27,44.84,44.97,44.75,44.97,378200,25.4,0.276,25.273571428571422,25.1688,0.16100000000000003,0.8872647105946831
1993-07-12,1993,7.0,12.0,Monday,28,1993-28,44.91,44.97,44.84,44.94,373700,25.38,-0.079,25.287142857142857,25.183200000000003,-0.09440000000000001,0.28485750823876843
1993-07-13,1993,7.0,13.0,Tuesday,28,1993-28,44.97,45.09,44.66,44.91,389600,25.36,-0.079,25.298571428571428,25.1966,-0.09440000000000001,0.28485750823876843
1993-07-14,1993,7.0,14.0,Wednesday,28,1993-28,44.94,45.19,44.91,45.06,617300,25.45,0.355,25.332142857142856,25.2086,-0.09440000000000001,0.28485750823876843
1993-07-15,1993,7.0,15.0,Thursday,28,1993-28,45.03,45.03,44.78,44.88,443800,25.35,-0.393,25.335,25.216800000000003,-0.09440000000000001,0.28485750823876843
1993-07-16,1993,7.0,16.0,Friday,28,1993-28,44.91,44.94,44.69,44.75,216400,25.28,-0.276,25.33428571428572,25.2222,-0.09440000000000001,0.28485750823876843
1993-07-19,1993,7.0,19.0,Monday,29,1993-29,44.75,44.75,44.59,44.72,188200,25.26,-0.079,25.311428571428568,25.229,-0.01499999999999999,0.4639224073053596
1993-07-20,1993,7.0,20.0,Tuesday,29,1993-29,44.69,44.84,44.47,44.84,68500,25.33,0.277,25.302857142857142,25.2382,-0.01499999999999999,0.4639224073053596
1993-07-21,1993,7.0,21.0,Wednesday,29,1993-29,44.78,44.81,44.66,44.81,142700,25.31,-0.079,25.292857142857144,25.246,-0.01499999999999999,0.4639224073053596
1993-07-22,1993,7.0,22.0,Thursday,29,1993-29,44.75,44.81,44.5,44.5,632400,25.13,-0.711,25.275,25.248,-0.01499999999999999,0.4639224073053596
1993-07-23,1993,7.0,23.0,Friday,29,1993-29,44.59,44.72,44.56,44.72,286200,25.26,0.517,25.27642857142857,25.253400000000003,-0.01499999999999999,0.4639224073053596
1993-07-26,1993,7.0,26.0,Monday,30,1993-30,44.84,45.06,44.84,44.97,121300,25.4,0.554,25.30642857142857,25.2676,0.05620000000000001,0.48592252468886443
1993-07-27,1993,7.0,27.0,Tuesday,30,1993-30,45.0,45.03,44.78,44.94,92800,25.38,-0.079,25.33,25.2816,0.05620000000000001,0.48592252468886443
1993-07-28,1993,7.0,28.0,Wednesday,30,1993-30,44.84,44.94,44.78,44.84,30800,25.33,-0.197,25.329999999999995,25.293,0.05620000000000001,0.48592252468886443
1993-07-29,1993,7.0,29.0,Thursday,30,1993-30,44.94,45.22,44.88,45.09,331000,25.47,0.553,25.335,25.3074,0.05620000000000001,0.48592252468886443
1993-07-30,1993,7.0,30.0,Friday,30,1993-30,45.09,45.09,44.78,44.84,75300,25.33,-0.55,25.33142857142857,25.3088,0.05620000000000001,0.48592252468886443
1993-08-02,1993,8.0,2.0,Monday,31,1993-31,44.91,45.12,44.91,44.97,41300,25.4,0.276,25.33428571428572,25.3102,0.055400000000000005,0.19217908314902535
1993-08-03,1993,8.0,3.0,Tuesday,31,1993-31,45.06,45.19,44.84,45.0,81600,25.42,0.079,25.332142857142856,25.3166,0.055400000000000005,0.19217908314902535
1993-08-04,1993,8.0,4.0,Wednesday,31,1993-31,45.0,45.09,44.88,45.0,434000,25.42,0.0,25.33714285714285,25.321000000000005,0.055400000000000005,0.19217908314902535
1993-08-05,1993,8.0,5.0,Thursday,31,1993-31,45.0,45.0,44.84,44.91,36800,25.36,-0.236,25.342857142857145,25.323,0.055400000000000005,0.19217908314902535
1993-08-06,1993,8.0,6.0,Friday,31,1993-31,45.03,45.06,44.91,44.97,402300,25.4,0.158,25.352857142857143,25.3196,0.055400000000000005,0.19217908314902535
1993-08-09,1993,8.0,9.0,Monday,32,1993-32,45.09,45.34,45.0,45.22,828200,25.54,0.551,25.36785714285714,25.3208,0.0712,0.3098640024268712
1993-08-10,1993,8.0,10.0,Tuesday,32,1993-32,45.19,45.22,45.12,45.19,604900,25.52,-0.078,25.382857142857144,25.324,0.0712,0.3098640024268712
1993-08-11,1993,8.0,11.0,Wednesday,32,1993-32,45.16,45.31,45.16,45.19,542200,25.52,0.0,25.41071428571428,25.3222,0.0712,0.3098640024268712
1993-08-12,1993,8.0,12.0,Thursday,32,1993-32,45.31,45.31,44.91,45.06,303700,25.45,-0.274,25.424285714285716,25.3198,0.0712,0.3098640024268712
1993-08-13,1993,8.0,13.0,Friday,32,1993-32,45.09,45.16,45.09,45.12,103500,25.49,0.157,25.430714285714284,25.32,0.0712,0.3098640024268712
1993-08-16,1993,8.0,16.0,Monday,33,1993-33,45.16,45.5,45.16,45.38,241800,25.63,0.549,25.448571428571427,25.3246,0.3042,0.256797001540127
1993-08-17,1993,8.0,17.0,Tuesday,33,1993-33,45.34,45.53,45.34,45.53,369300,25.72,0.351,25.47642857142857,25.3328,0.3042,0.256797001540127
1993-08-18,1993,8.0,18.0,Wednesday,33,1993-33,45.69,45.88,45.66,45.78,414300,25.86,0.544,25.504285714285714,25.3484,0.3042,0.256797001540127
1993-08-19,1993,8.0,19.0,Thursday,33,1993-33,45.81,45.81,45.72,45.78,28500,25.86,0.0,25.54214285714286,25.3622,0.3042,0.256797001540127
1993-08-20,1993,8.0,20.0,Friday,33,1993-33,45.69,45.81,45.66,45.81,80700,25.88,0.077,25.57642857142857,25.376,0.3042,0.256797001540127
1993-08-23,1993,8.0,23.0,Monday,34,1993-34,45.62,45.75,45.62,45.72,15600,25.82,-0.232,25.605,25.3866,0.18580000000000002,0.5375050697435327
1993-08-24,1993,8.0,24.0,Tuesday,34,1993-34,45.72,46.22,45.72,46.22,273400,26.11,1.123,25.654285714285717,25.4036,0.18580000000000002,0.5375050697435327
1993-08-25,1993,8.0,25.0,Wednesday,34,1993-34,46.22,46.44,46.16,46.25,242300,26.12,0.038,25.708571428571425,25.422000000000004,0.18580000000000002,0.5375050697435327
1993-08-26,1993,8.0,26.0,Thursday,34,1993-34,46.28,46.53,46.09,46.28,120000,26.14,0.077,25.76142857142857,25.4396,0.18580000000000002,0.5375050697435327
1993-08-27,1993,8.0,27.0,Friday,34,1993-34,46.16,46.25,46.16,46.25,25700,26.12,-0.077,25.802857142857142,25.4552,0.18580000000000002,0.5375050697435327
1993-08-30,1993,8.0,30.0,Monday,35,1993-35,46.28,46.5,46.28,46.44,183500,26.23,0.421,25.853571428571428,25.477200000000003,0.053799999999999994,0.2964923270508024
1993-08-31,1993,8.0,31.0,Tuesday,35,1993-35,46.41,46.56,46.34,46.56,66500,26.3,0.267,25.90928571428572,25.4994,0.053799999999999994,0.2964923270508024
1993-09-01,1993,9.0,1.0,Wednesday,35,1993-35,46.41,46.59,46.41,46.5,136500,26.26,-0.152,25.967142857142854,25.5206,0.053799999999999994,0.2964923270508024
1993-09-02,1993,9.0,2.0,Thursday,35,1993-35,46.53,46.59,46.31,46.34,472400,26.18,-0.305,26.016428571428573,25.5446,0.053799999999999994,0.2964923270508024
1993-09-03,1993,9.0,3.0,Friday,35,1993-35,46.31,46.44,46.25,46.38,630500,26.19,0.038,26.05642857142857,25.5622,0.053799999999999994,0.2964923270508024
1993-09-07,1993,9.0,7.0,Tuesday,36,1993-36,46.38,46.44,46.0,46.06,196400,26.02,-0.649,26.077857142857145,25.5768,0.02074999999999999,0.6732183276372284
1993-09-08,1993,9.0,8.0,Wednesday,36,1993-36,46.06,46.06,45.59,45.91,269900,25.93,-0.346,26.08285714285714,25.5838,0.02074999999999999,0.6732183276372284
1993-09-09,1993,9.0,9.0,Thursday,36,1993-36,45.72,46.03,45.72,46.0,239200,25.98,0.193,26.09142857142857,25.5944,0.02074999999999999,0.6732183276372284
1993-09-10,1993,9.0,10.0,Friday,36,1993-36,46.12,46.44,46.06,46.41,106500,26.21,0.885,26.115,25.6096,0.02074999999999999,0.6732183276372284
1993-09-13,1993,9.0,13.0,Monday,37,1993-37,46.56,46.56,46.44,46.44,66900,26.23,0.076,26.14428571428571,25.6266,-0.1298,0.29652520972086
1993-09-14,1993,9.0,14.0,Tuesday,37,1993-37,46.31,46.31,46.09,46.25,184500,26.12,-0.419,26.145000000000003,25.6442,-0.1298,0.29652520972086
1993-09-15,1993,9.0,15.0,Wednesday,37,1993-37,46.06,46.41,45.91,46.38,101000,26.19,0.268,26.15,25.6684,-0.1298,0.29652520972086
1993-09-16,1993,9.0,16.0,Thursday,37,1993-37,46.31,46.34,46.16,46.19,54300,26.09,-0.382,26.14642857142857,25.6892,-0.1298,0.29652520972086
